,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
143,43.765965,b'Private',213982.31,b'Doctorate',10.830368,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',32.019295,0.9911674,41.740616,b'Trinadad&Tobago',0
144,43.296535,b'Private',172694.44,b'Doctorate',10.864857,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',13.309584,0.79708815,41.54647,b'United-States',0
145,44.843933,b'Private',192368.11,b'Doctorate',10.814913,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',29.185122,0.9080833,41.244366,b'United-States',0
146,42.200043,b'Private',144404.27,b'Doctorate',10.927528,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',9.182175,0.28112432,40.710342,b'United-States',0
147,44.205936,b'Private',159913.55,b'Doctorate',11.184002,b'Married-civ-spouse',b'Other-service',b'Husband',b'Other',b'Female',6.8328466,0.23968545,41.607677,b'United-States',0
148,43.268066,b'Private',133277.31,b'HS-grad',11.000299,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',2.943393,0.165568,40.058075,b'United-States',0
149,42.67983,b'Private',155155.25,b'Doctorate',11.019781,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',7.9725914,0.27681977,41.684536,b'United-States',0
150,42.868618,b'Private',165888.98,b'Doctorate',11.043769,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',20.593199,0.6871315,41.587,b'United-States',0
151,44.80403,b'Private',178463.8,b'Doctorate',10.580581,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',19.764702,1.0347866,42.28409,b'United-States',0
152,44.64506,b'Private',170508.9,b'Doctorate',10.77177,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',14.629814,0.5910655,41.664467,b'United-States',0
153,44.154537,b'Private',188999.33,b'Doctorate',10.703422,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',28.830479,1.47682,42.383163,b'Trinadad&Tobago',0
154,43.698547,b'Private',211100.62,b'Doctorate',10.675995,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',36.027668,1.6676538,43.30798,b'Trinadad&Tobago',0
155,44.793602,b'Private',199707.78,b'Doctorate',10.736346,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',34.716377,0.8861439,42.25612,b'Trinadad&Tobago',0
156,44.451275,b'Private',174120.8,b'Doctorate',11.056922,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',9.93201,0.31316316,41.5922,b'United-States',0
157,44.41651,b'Private',180145.69,b'Doctorate',10.78906,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',19.258068,0.84732807,42.03083,b'Trinadad&Tobago',0
158,43.769566,b'Private',172673.19,b'Doctorate',10.711705,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',14.462922,0.73957837,41.01332,b'United-States',0
159,43.544754,b'Private',172325.22,b'Doctorate',10.967012,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',15.967925,0.759181,41.531586,b'United-States',0
160,43.46898,b'Private',194627.31,b'Doctorate',10.772538,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',29.605331,1.663889,41.92018,b'Trinadad&Tobago',0
161,43.66501,b'Private',184033.33,b'Doctorate',11.07076,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',30.32952,1.2123789,42.454487,b'Trinadad&Tobago',0
162,42.975105,b'Private',139771.22,b'Doctorate',11.108255,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',5.2486267,0.24617712,41.76324,b'United-States',0
163,42.283478,b'Private',154582.47,b'HS-grad',10.924623,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',6.167196,0.32405016,41.489803,b'United-States',0
164,44.4949,b'Private',205762.88,b'Doctorate',10.520174,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',58.268917,2.2810483,42.01417,b'Trinadad&Tobago',0
165,45.61999,b'Private',211120.62,b'Doctorate',10.858642,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',35.377983,1.7841014,43.283867,b'Trinadad&Tobago',0
166,44.394203,b'Private',216003.33,b'Doctorate',10.646084,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',30.550055,1.3154551,43.4028,b'Trinadad&Tobago',0
167,43.72337,b'Private',157322.95,b'HS-grad',11.163311,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',8.803303,0.3301032,41.75092,b'United-States',0
168,45.454483,b'Private',202764.7,b'Doctorate',10.700787,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',31.38153,1.6233855,42.608013,b'Trinadad&Tobago',0
169,45.94847,b'Private',217298.8,b'Doctorate',10.604562,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',48.923004,2.5260165,42.424843,b'Trinadad&Tobago',0
170,41.576786,b'Private',151445.64,b'HS-grad',11.454259,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',4.566013,0.17126541,41.520096,b'United-States',0
171,45.40661,b'Private',225889.39,b'Doctorate',10.592543,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',46.693813,1.8257732,44.006695,b'Trinadad&Tobago',0
172,42.85362,b'Private',182930.72,b'Doctorate',11.001894,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',14.903993,0.53222615,41.57425,b'United-States',0
173,43.70078,b'Private',150411.56,b'HS-grad',11.202642,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',10.245175,0.26843396,40.325157,b'United-States',0
174,45.328735,b'Private',191519.8,b'Doctorate',10.857463,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',22.139923,0.7351645,41.847008,b'United-States',0
175,43.820614,b'Private',183529.14,b'Doctorate',10.793245,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',25.307878,0.9393697,41.611835,b'Trinadad&Tobago',0
176,45.228756,b'Private',213306.77,b'Doctorate',10.649873,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',37.23465,1.4217768,42.57067,b'Trinadad&Tobago',0
177,45.31527,b'Private',166256.8,b'Doctorate',11.129619,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',8.081084,0.25168166,41.001995,b'United-States',0
178,44.98096,b'Private',178115.42,b'Doctorate',10.680169,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',24.217125,0.8879614,43.59595,b'Trinadad&Tobago',0
179,43.402687,b'Private',144947.39,b'Doctorate',10.803723,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',5.0886965,0.27646413,42.63657,b'United-States',0
180,43.321323,b'Private',170349.8,b'HS-grad',10.718904,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',22.890934,0.8639449,42.14068,b'United-States',0
181,43.578938,b'Private',156899.94,b'Doctorate',11.085347,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',4.360719,0.16913795,41.74961,b'United-States',0
182,44.836887,b'Private',216045.19,b'Doctorate',10.646996,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',31.709354,0.90613604,42.638557,b'Trinadad&Tobago',0
183,43.567993,b'Private',164098.53,b'Doctorate',11.195711,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',11.8258095,0.58171856,41.64542,b'United-States',0
184,43.92734,b'Private',174309.45,b'Doctorate',11.160102,b'Married-civ-spouse',b'Other-service',b'Husband',b'Other',b'Female',6.0381603,0.22105467,41.390312,b'United-States',0
185,44.253418,b'Private',187170.92,b'Doctorate',10.683931,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',21.695873,0.97766626,41.764565,b'United-States',0
186,43.650433,b'Private',166901.55,b'Doctorate',10.869957,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',13.267861,0.60080194,42.688023,b'United-States',0
187,44.685577,b'Private',235156.69,b'Doctorate',10.603741,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',113.21789,3.860555,43.114918,b'Trinadad&Tobago',0
188,45.34721,b'Private',189926.38,b'Doctorate',10.927472,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',16.164618,0.6535084,41.42917,b'Trinadad&Tobago',0
189,44.615143,b'Private',185791.55,b'Doctorate',10.77021,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',25.954582,0.6026194,42.0451,b'United-States',0
190,43.283596,b'Private',150150.38,b'Doctorate',10.859343,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',14.293051,0.53376526,40.65573,b'United-States',0
191,44.21429,b'Private',202261.25,b'Doctorate',10.655985,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',38.40587,1.8153877,41.94822,b'Trinadad&Tobago',0
192,42.269093,b'Private',145403.55,b'HS-grad',11.035674,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',9.904145,0.35686505,41.74987,b'United-States',0
193,44.79262,b'Private',177141.61,b'Doctorate',10.938742,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',13.303623,0.57808363,42.548203,b'United-States',0
194,43.67505,b'Private',196205.38,b'Doctorate',10.7912245,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',34.86837,1.3823118,42.420277,b'Trinadad&Tobago',0
195,43.317707,b'Private',158089.2,b'Doctorate',11.068072,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',8.051936,0.17570011,41.829926,b'United-States',0
196,41.24979,b'Private',159234.56,b'HS-grad',11.033514,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',9.671266,0.3906987,41.756634,b'United-States',0
197,43.76346,b'Private',205776.39,b'Doctorate',10.535491,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',41.53508,2.059707,42.410583,b'Trinadad&Tobago',0
198,44.272343,b'Private',174457.28,b'Doctorate',10.884129,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',15.485132,0.7857939,42.35068,b'Trinadad&Tobago',0
199,45.34989,b'Private',201236.22,b'Doctorate',10.706726,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',25.03668,0.9423555,41.99015,b'Trinadad&Tobago',0
200,42.6818,b'Private',180673.81,b'Doctorate',10.812226,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',13.223158,0.7528199,42.92568,b'United-States',0
201,43.965885,b'Private',145313.8,b'Doctorate',10.785371,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',8.164677,0.27985454,40.891285,b'United-States',0
202,42.795284,b'Private',157130.36,b'Doctorate',11.173443,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',31.04477,1.0851563,40.98262,b'United-States',0
203,42.254883,b'Private',159054.52,b'Doctorate',10.876931,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',10.129273,0.50298405,41.405796,b'United-States',0
204,43.911964,b'Private',203097.06,b'Doctorate',10.495498,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',43.203995,2.2628736,42.215977,b'Trinadad&Tobago',0
205,44.66765,b'Private',170136.36,b'Doctorate',10.920731,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',12.764207,0.69829595,41.8752,b'United-States',0
206,44.964706,b'Private',241004.78,b'Doctorate',10.595615,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',65.79691,3.3654256,42.646557,b'Trinadad&Tobago',0
207,44.95182,b'Private',191056.02,b'Doctorate',10.84675,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',54.01915,2.0162177,43.044403,b'Trinadad&Tobago',0
208,44.92328,b'Private',187382.03,b'Doctorate',10.81926,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',14.260268,0.56860685,42.28138,b'United-States',0
209,44.23025,b'Private',199967.95,b'Doctorate',10.819559,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',20.16405,1.1081343,42.556843,b'Trinadad&Tobago',0
210,44.534904,b'Private',193378.75,b'Doctorate',10.650652,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',37.41048,1.5636688,40.91421,b'Trinadad&Tobago',0
211,42.790188,b'Private',149729.12,b'Doctorate',11.143991,b'Married-AF-spouse',b'Other-service',b'Husband',b'Other',b'Female',9.34843,0.37717846,42.606895,b'United-States',0
212,43.293312,b'Private',149618.94,b'HS-grad',10.7854185,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',12.501949,0.47593194,40.554577,b'United-States',0
213,43.065456,b'Private',196746.61,b'Doctorate',10.776747,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',32.26665,0.90977097,41.2938,b'Trinadad&Tobago',0
214,44.472095,b'Private',179540.48,b'Doctorate',10.737455,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',27.617537,1.2901404,41.949352,b'Trinadad&Tobago',0
215,43.5318,b'Private',203712.33,b'Doctorate',10.497995,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',39.58603,1.3246722,41.971813,b'Trinadad&Tobago',0
216,44.181015,b'Private',226902.45,b'Doctorate',10.585073,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',48.157093,2.1546044,42.85858,b'Trinadad&Tobago',0
217,43.29031,b'Private',177470.72,b'Doctorate',10.928334,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',14.224506,0.5027514,41.725716,b'United-States',0
218,45.009014,b'Private',204556.7,b'Doctorate',10.703584,b'Married-civ-spouse',b'Other-service',b'Husband',b'Other',b'Female',23.355846,1.0454317,42.398746,b'Trinadad&Tobago',0
219,44.824825,b'Private',211657.3,b'Doctorate',10.686655,b'Married-civ-spouse',b'Other-service',b'Husband',b'Other',b'Female',56.781796,1.6770008,42.91345,b'Trinadad&Tobago',0
220,43.932484,b'Private',192194.22,b'Doctorate',10.753834,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',29.319231,1.1087834,41.993465,b'Trinadad&Tobago',0
221,43.565277,b'Private',164372.95,b'Doctorate',10.759258,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',19.636555,0.62494826,42.040947,b'United-States',0
222,43.8397,b'Private',197959.77,b'Doctorate',10.659065,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',55.664223,2.1921222,41.72509,b'Trinadad&Tobago',0
223,43.5401,b'Private',185491.8,b'Doctorate',10.774486,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',15.240755,0.9861045,42.373703,b'United-States',0
224,41.1427,b'Private',166411.66,b'Doctorate',11.118019,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',10.7081995,0.470297,41.82086,b'United-States',0
225,46.68086,b'Private',196439.0,b'Doctorate',10.685124,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',18.477255,1.181482,42.977886,b'United-States',0
226,43.793297,b'Private',173278.94,b'Doctorate',10.811213,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',12.278814,0.5334212,42.395615,b'United-States',0
227,44.16287,b'Private',185303.94,b'Doctorate',10.978948,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',19.547148,0.6575328,41.737747,b'United-States',0
228,42.679935,b'Private',153260.7,b'HS-grad',11.150972,b'Married-AF-spouse',b'Other-service',b'Husband',b'Other',b'Female',6.7617416,0.40677413,41.50023,b'United-States',0
229,42.27723,b'Private',135309.47,b'HS-grad',10.974999,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',3.0752532,0.12088862,41.646866,b'United-States',0
230,43.351776,b'Private',179441.05,b'Doctorate',10.880307,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',17.016956,0.5102295,41.01431,b'United-States',0
231,45.224022,b'Private',183456.34,b'Doctorate',10.772513,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',20.873339,0.84641933,42.632183,b'United-States',0
232,43.59191,b'Private',177437.89,b'Doctorate',10.943982,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',13.270842,0.5399169,41.66278,b'United-States',0
233,44.195908,b'Private',196897.0,b'Doctorate',10.560319,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',51.721413,1.8122721,41.530964,b'Trinadad&Tobago',0
234,42.368515,b'Private',200407.39,b'Doctorate',10.504104,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',18.507057,0.9256089,42.35438,b'United-States',0
235,42.51218,b'Private',153730.64,b'HS-grad',11.095333,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',9.632918,0.36375058,40.529175,b'United-States',0
236,43.653416,b'Private',154250.55,b'HS-grad',10.944051,b'Married-civ-spouse',b'Other-service',b'Husband',b'Other',b'Female',11.241044,0.3143505,41.519756,b'United-States',0
237,43.326492,b'Private',151831.48,b'Doctorate',10.72125,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',14.27815,0.6801213,41.268444,b'United-States',0
238,43.844402,b'Private',176276.1,b'Doctorate',11.0583515,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'Other',b'Female',12.683742,0.7667105,42.609165,b'United-States',0
239,43.696922,b'Private',177891.02,b'Doctorate',10.953191,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',9.814014,0.5579617,42.979675,b'United-States',0
240,44.880344,b'Private',207969.02,b'Doctorate',10.421014,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',50.144886,2.0720396,42.90972,b'Trinadad&Tobago',0
241,44.44041,b'Private',245096.17,b'Doctorate',10.420006,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',141.15729,3.832644,42.60923,b'Thailand',0
242,44.272743,b'Private',179854.1,b'Doctorate',11.322058,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',11.493788,0.41856256,41.23272,b'United-States',0
243,44.725155,b'Never-worked',209675.7,b'Doctorate',10.889686,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',32.9372,1.0395899,42.37887,b'Trinadad&Tobago',0
244,44.397804,b'Private',156824.98,b'Doctorate',11.01384,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',15.082805,0.5728909,41.24434,b'United-States',0
245,43.528027,b'Private',167246.72,b'Doctorate',10.746127,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',21.21606,0.945601,42.33955,b'United-States',0
246,43.394875,b'Private',164029.4,b'Doctorate',10.928683,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',6.126735,0.26803744,41.73232,b'United-States',0
247,43.262466,b'Private',195579.4,b'Doctorate',10.496542,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',37.341938,1.3558288,43.680096,b'Trinadad&Tobago',0
248,44.216515,b'Private',215927.55,b'Doctorate',10.731014,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',32.07592,1.1561673,42.669136,b'Trinadad&Tobago',0
249,44.880016,b'Private',212903.45,b'Doctorate',10.666114,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',63.856796,2.3283024,42.336853,b'Trinadad&Tobago',0
250,45.725487,b'Private',197280.88,b'Doctorate',10.66725,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',38.59064,1.7189323,41.389618,b'Trinadad&Tobago',0
251,42.61459,b'Private',147610.66,b'HS-grad',11.02108,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',3.7717652,0.13756917,41.141235,b'United-States',0
252,43.915775,b'Private',206381.64,b'Doctorate',10.795456,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',27.116861,1.2205575,42.522957,b'Trinadad&Tobago',0
253,43.60408,b'Private',165731.97,b'HS-grad',10.441991,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',8.717635,0.44262594,41.28121,b'United-States',0
254,43.719124,b'Private',164437.2,b'Doctorate',11.017983,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',14.313912,0.516336,42.22542,b'United-States',0
255,44.101543,b'Private',179793.4,b'Doctorate',10.688534,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',30.970264,1.5551008,42.212597,b'United-States',0
256,43.85014,b'Private',202430.94,b'Doctorate',10.515548,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',49.364075,1.7095853,42.539024,b'Trinadad&Tobago',0
257,43.510376,b'Private',171620.92,b'Doctorate',10.802251,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',13.199317,0.46789956,41.809772,b'United-States',0
258,44.416027,b'Private',213693.1,b'Doctorate',10.624116,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',31.21166,1.0014231,41.89588,b'Trinadad&Tobago',0
259,43.664703,b'Private',163061.69,b'Doctorate',11.043442,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',18.364008,0.69686794,41.763256,b'United-States',0
260,46.60536,b'Private',230538.83,b'Doctorate',10.237205,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',113.253654,4.9328594,43.499844,b'Thailand',0
261,45.021755,b'Private',182416.83,b'Doctorate',10.847128,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',13.148653,0.67843366,42.53267,b'United-States',0
262,43.576134,b'Private',177811.64,b'Doctorate',10.786729,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',20.47697,1.0250502,40.418503,b'United-States',0
263,45.187325,b'Private',185321.31,b'Doctorate',10.911877,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',17.648758,0.565621,41.71506,b'United-States',0
264,43.939426,b'Private',172110.89,b'Doctorate',11.091817,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',16.096073,0.46999612,42.58355,b'United-States',0
265,43.929287,b'Private',162490.7,b'HS-grad',10.972114,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',13.553961,0.6444211,41.985916,b'United-States',0
266,43.637856,b'Private',153410.52,b'HS-grad',10.940424,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',15.938123,0.78332734,40.736126,b'United-States',0
267,43.94419,b'Private',166213.75,b'Doctorate',10.850525,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',26.526781,0.7774855,41.080723,b'United-States',0
268,44.0858,b'Private',147785.69,b'HS-grad',10.8342285,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',9.291545,0.2955523,41.048782,b'United-States',0
269,41.728718,b'Private',139670.47,b'HS-grad',10.892257,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',8.86007,0.35570878,42.121777,b'United-States',0
270,45.527103,b'Never-worked',228615.14,b'Doctorate',10.656934,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',89.44183,3.8987217,42.816765,b'Thailand',0
271,45.369587,b'Private',171735.1,b'Doctorate',10.651868,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',10.081895,0.49631548,42.301937,b'United-States',0
272,43.135372,b'Private',156659.03,b'HS-grad',11.109086,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',9.1664,0.31562144,41.22082,b'United-States',0
273,43.57287,b'Private',205596.12,b'Doctorate',10.762577,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',46.19016,1.9496205,42.16222,b'Trinadad&Tobago',0
274,45.325138,b'Private',135813.94,b'HS-grad',11.271334,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',3.1094,0.14760171,41.323257,b'United-States',0
275,44.48683,b'Private',228133.4,b'Doctorate',10.746153,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',35.109764,1.8797779,41.81804,b'Trinadad&Tobago',0
276,43.261845,b'Private',181434.72,b'Doctorate',10.988232,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',21.308447,0.89042795,42.631596,b'Trinadad&Tobago',0
277,46.400864,b'Private',236313.94,b'Doctorate',10.4348755,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',128.44077,4.0319157,42.84524,b'Trinadad&Tobago',0
278,45.302685,b'Private',194403.08,b'Doctorate',10.665377,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',44.115936,1.1990075,42.45322,b'Trinadad&Tobago',0
279,42.769356,b'Private',206331.53,b'Doctorate',10.72939,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',33.762714,1.1112499,43.09361,b'Trinadad&Tobago',0
280,43.33169,b'Private',162691.64,b'Doctorate',11.09312,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',8.803806,0.51224506,41.016575,b'United-States',0
281,44.335957,b'Private',216304.27,b'Doctorate',10.500844,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',45.63286,1.6214383,43.094257,b'Trinadad&Tobago',0
282,43.519825,b'Private',156380.2,b'Doctorate',11.022437,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',13.09203,0.39642465,42.30361,b'United-States',0
283,43.731388,b'Private',172197.83,b'HS-grad',10.868398,b'Married-AF-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',17.747105,0.6745391,41.79601,b'United-States',0
284,44.811703,b'Private',195031.6,b'Doctorate',10.42859,b'Married-AF-spouse',b'Other-service',b'Husband',b'Other',b'Female',29.7305,0.98714304,43.17223,b'Trinadad&Tobago',0
285,43.39733,b'Private',148811.86,b'HS-grad',10.909434,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',23.281342,1.0952822,41.22475,b'United-States',0
286,44.55832,b'Private',231622.47,b'Doctorate',10.598558,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Other',b'Female',72.66926,3.0288053,42.598553,b'Trinadad&Tobago',0
