,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
163,37.949703,b'housemaid',b'married',b'primary',b'no',596.2929,b'no',b'no',b'cellular',14.664066,b'jul',374.18707,1.3881482,-0.89812297,0.02601101,b'success',0
164,37.43075,b'housemaid',b'married',b'secondary',b'no',215.46135,b'no',b'no',b'cellular',15.174619,b'jul',384.27313,1.6051583,-0.701818,0.09037331,b'success',0
165,37.921387,b'management',b'married',b'secondary',b'no',1207.324,b'no',b'no',b'cellular',14.86222,b'jul',421.9528,1.6055481,-0.8082373,0.056967884,b'success',0
166,39.113106,b'management',b'married',b'secondary',b'no',2613.563,b'no',b'no',b'cellular',14.765896,b'jul',480.0901,1.7561319,-0.52889633,0.13574436,b'success',0
167,37.954838,b'management',b'married',b'secondary',b'no',1846.6542,b'no',b'no',b'cellular',15.090911,b'jul',432.5171,1.669336,-0.7086787,0.095266104,b'success',0
168,40.14233,b'management',b'married',b'secondary',b'no',3149.281,b'no',b'no',b'cellular',15.2197,b'jul',518.49023,2.1837442,-0.19136906,0.23782104,b'success',0
169,39.11726,b'management',b'married',b'secondary',b'no',3215.2288,b'no',b'no',b'cellular',14.636035,b'jul',518.56384,1.913046,-0.3779602,0.18677041,b'success',0
170,39.06013,b'management',b'married',b'secondary',b'no',2553.5898,b'no',b'no',b'cellular',14.675322,b'jul',472.15915,1.7344542,-0.51938486,0.10124892,b'success',0
171,37.577766,b'housemaid',b'married',b'secondary',b'no',957.8261,b'no',b'no',b'cellular',15.080074,b'jul',380.86688,1.5201454,-0.8118496,0.07857978,b'success',0
172,38.331722,b'management',b'married',b'secondary',b'no',1699.4523,b'no',b'no',b'cellular',14.611722,b'jul',450.97058,1.7898273,-0.5617707,0.14584959,b'success',0
173,38.861275,b'management',b'married',b'secondary',b'no',2328.9116,b'no',b'no',b'cellular',14.573404,b'jul',506.4226,1.9629813,-0.55828834,0.11673048,b'success',0
174,39.803032,b'management',b'married',b'secondary',b'no',2771.0,b'no',b'no',b'cellular',14.691174,b'jul',444.8373,1.871505,-0.5319109,0.15712678,b'success',0
175,40.084946,b'management',b'married',b'secondary',b'no',3113.1526,b'no',b'no',b'cellular',14.603421,b'jul',510.71674,1.9343339,-0.54836106,0.14749691,b'success',0
176,37.606236,b'housemaid',b'married',b'secondary',b'no',710.77057,b'no',b'no',b'cellular',14.748355,b'jul',387.83884,1.4148425,-0.8604724,0.05402565,b'success',0
177,38.85506,b'management',b'married',b'secondary',b'no',3098.0298,b'no',b'no',b'cellular',15.008442,b'jul',502.0329,2.093262,-0.35639048,0.1320973,b'success',0
178,38.44569,b'management',b'married',b'secondary',b'no',1669.2393,b'no',b'no',b'cellular',14.667407,b'jul',419.95667,1.9016048,-0.64267015,0.10795295,b'success',0
179,37.91073,b'management',b'married',b'secondary',b'no',1755.6898,b'no',b'no',b'cellular',15.061796,b'jul',470.77936,1.6300492,-0.74267054,0.09524152,b'success',0
180,38.087437,b'management',b'married',b'primary',b'no',1104.9789,b'no',b'no',b'cellular',15.0321455,b'jul',435.4052,1.6794931,-0.7742975,0.067318976,b'success',0
181,38.669994,b'management',b'married',b'primary',b'no',1036.4512,b'no',b'no',b'cellular',14.569448,b'jul',429.4997,1.5224127,-0.82450557,0.06340966,b'success',0
182,36.367836,b'housemaid',b'married',b'primary',b'no',123.57133,b'no',b'no',b'cellular',14.576784,b'jul',332.78076,1.4328986,-0.9051965,0.042002648,b'success',0
183,39.098286,b'management',b'married',b'secondary',b'no',1948.973,b'no',b'no',b'cellular',14.978896,b'jul',421.31873,1.8124585,-0.57356906,0.14801323,b'success',0
184,37.282043,b'housemaid',b'married',b'secondary',b'no',521.4199,b'no',b'no',b'cellular',14.969201,b'jul',349.27902,1.4839149,-0.894892,0.033383768,b'success',0
185,39.542114,b'management',b'married',b'secondary',b'no',3421.813,b'no',b'no',b'cellular',15.053714,b'jul',542.99976,1.9728501,-0.3281939,0.19288436,b'success',0
186,38.867714,b'management',b'married',b'secondary',b'no',1732.1207,b'no',b'no',b'cellular',14.98198,b'jul',413.1945,1.7872701,-0.4827423,0.14445633,b'success',0
187,38.889824,b'management',b'married',b'secondary',b'no',2426.4707,b'no',b'no',b'cellular',14.831021,b'jul',471.2157,1.8093506,-0.49381304,0.12596697,b'success',0
188,39.248608,b'management',b'married',b'secondary',b'no',3493.8923,b'no',b'no',b'cellular',14.540303,b'jul',517.7287,2.178846,-0.23006465,0.2762094,b'success',0
189,38.724068,b'management',b'married',b'secondary',b'no',2373.611,b'no',b'no',b'cellular',15.461806,b'jul',475.41312,1.7258973,-0.79573727,0.06640926,b'success',0
190,37.17351,b'housemaid',b'married',b'secondary',b'no',906.8538,b'no',b'no',b'cellular',14.978182,b'jul',381.21088,1.6517491,-0.83542037,0.049698353,b'success',0
191,37.387867,b'management',b'married',b'secondary',b'no',1051.3279,b'no',b'no',b'cellular',14.9896145,b'jul',395.45404,1.5747906,-0.82411575,0.05498454,b'success',0
192,36.478104,b'housemaid',b'married',b'primary',b'no',-613.538,b'no',b'no',b'cellular',14.602029,b'jul',289.91174,1.3144583,-0.9633232,0.0135776745,b'success',0
193,37.454285,b'management',b'married',b'secondary',b'no',767.34955,b'no',b'no',b'cellular',15.267586,b'jul',380.93036,1.4702674,-0.8114598,0.04601851,b'success',0
194,37.746323,b'management',b'married',b'secondary',b'no',1993.8528,b'no',b'no',b'cellular',14.996684,b'jul',457.0492,1.5156906,-0.71639705,0.10758415,b'success',0
195,38.000797,b'management',b'married',b'secondary',b'no',1120.2725,b'no',b'no',b'cellular',14.492455,b'jul',433.34125,1.5775363,-0.7607839,0.067999214,b'success',0
196,38.302494,b'management',b'married',b'secondary',b'no',1739.2112,b'no',b'no',b'cellular',14.944672,b'jul',452.4329,1.6643157,-0.62523246,0.11703372,b'success',0
197,38.757427,b'management',b'married',b'secondary',b'no',1532.5284,b'no',b'no',b'cellular',14.661088,b'jul',457.05783,1.7591604,-0.65550804,0.118189305,b'success',0
198,37.35638,b'management',b'married',b'primary',b'no',1176.8384,b'no',b'no',b'cellular',14.978422,b'jul',372.19476,1.4949293,-0.83206797,0.057533383,b'success',0
199,36.99522,b'housemaid',b'married',b'secondary',b'no',1068.6567,b'no',b'no',b'cellular',14.434025,b'jul',379.7483,1.7213204,-0.7534814,0.05959049,b'success',0
200,38.389267,b'management',b'married',b'secondary',b'no',1773.2781,b'no',b'no',b'cellular',15.029342,b'jul',453.09946,1.7755812,-0.5029347,0.1367934,b'success',0
201,37.67718,b'management',b'married',b'primary',b'no',664.02625,b'no',b'no',b'cellular',15.455571,b'jul',376.45123,1.5459049,-0.854963,0.040601194,b'success',0
202,37.141617,b'housemaid',b'married',b'secondary',b'no',-313.45193,b'no',b'no',b'cellular',15.297793,b'jul',335.0039,1.4178913,-0.88682383,0.031308252,b'success',0
203,35.92039,b'management',b'married',b'primary',b'no',431.50607,b'no',b'no',b'cellular',14.465779,b'jul',366.98972,1.3561766,-0.9017563,0.037404895,b'success',0
204,38.287453,b'management',b'married',b'secondary',b'no',1103.0126,b'no',b'no',b'cellular',15.106716,b'jul',397.34714,1.5907218,-0.8090949,0.052239,b'success',0
205,38.416145,b'management',b'married',b'secondary',b'no',1115.3125,b'no',b'no',b'cellular',14.670801,b'jul',423.74677,1.5773664,-0.73279524,0.06090179,b'success',0
206,38.91744,b'management',b'married',b'secondary',b'no',2994.3716,b'no',b'no',b'cellular',14.498502,b'jul',491.40454,1.8190273,-0.6524415,0.11438653,b'success',0
207,39.071266,b'management',b'married',b'secondary',b'no',1706.8152,b'no',b'no',b'cellular',15.042302,b'jul',479.76147,1.7544006,-0.5927999,0.11379644,b'success',0
208,39.55905,b'management',b'married',b'secondary',b'no',3474.548,b'no',b'no',b'cellular',15.155216,b'jul',531.8177,2.0097182,-0.47608948,0.1850985,b'success',0
209,36.43318,b'housemaid',b'married',b'secondary',b'no',463.0519,b'no',b'no',b'cellular',14.997504,b'jul',350.0866,1.3336526,-0.94884473,0.016927043,b'success',0
210,39.026703,b'management',b'married',b'secondary',b'no',2986.4375,b'no',b'no',b'cellular',15.070764,b'jul',488.31677,1.8442138,-0.67946863,0.128524,b'success',0
211,39.8349,b'management',b'married',b'secondary',b'no',3027.4275,b'no',b'no',b'cellular',14.65642,b'jul',505.36218,1.9667008,-0.47276306,0.13833418,b'success',0
212,38.354618,b'management',b'married',b'secondary',b'no',1745.5663,b'no',b'no',b'cellular',15.266891,b'jul',437.0198,1.6648848,-0.66140723,0.07860437,b'success',0
213,36.699036,b'housemaid',b'married',b'primary',b'no',-221.0925,b'no',b'no',b'cellular',14.546426,b'jul',366.75198,1.5109769,-0.8259609,0.042002648,b'success',0
214,35.24574,b'management',b'married',b'primary',b'no',-777.8489,b'no',b'no',b'cellular',13.9859915,b'jul',283.21988,1.2185992,-0.9483269,0.01932989,b'success',0
215,36.321255,b'management',b'married',b'primary',b'no',-760.75964,b'no',b'no',b'cellular',14.533826,b'jul',329.16583,1.3501623,-0.8848228,0.036142766,b'success',0
216,39.500626,b'management',b'married',b'secondary',b'no',2546.5847,b'no',b'no',b'cellular',14.949037,b'jul',496.682,1.6996242,-0.6846142,0.07887483,b'success',0
217,37.5351,b'management',b'married',b'secondary',b'no',1779.6069,b'no',b'no',b'cellular',14.786559,b'jul',440.78528,1.6419191,-0.81127787,0.07247403,b'success',0
218,36.194427,b'housemaid',b'married',b'primary',b'no',403.79434,b'no',b'no',b'cellular',14.932348,b'jul',386.67477,1.3666774,-0.91149473,0.027932102,b'success',0
219,38.97641,b'management',b'married',b'secondary',b'no',2091.1165,b'no',b'no',b'cellular',15.1624565,b'jul',440.26935,1.6462429,-0.79217696,0.06815493,b'success',0
220,39.337517,b'management',b'married',b'secondary',b'no',2429.3003,b'no',b'no',b'cellular',14.913119,b'jul',473.50348,1.7731256,-0.5665784,0.14997199,b'success',0
221,39.795605,b'management',b'married',b'secondary',b'no',3471.6494,b'no',b'no',b'cellular',15.379694,b'jul',496.5089,1.926784,-0.56564283,0.13696551,b'success',0
222,38.392273,b'housemaid',b'married',b'secondary',b'no',1078.2781,b'no',b'no',b'cellular',15.036527,b'jul',379.17258,1.4444083,-0.9059677,0.01837981,b'success',0
223,39.40558,b'management',b'married',b'secondary',b'no',2929.6287,b'no',b'no',b'cellular',14.462247,b'jul',528.598,1.8892083,-0.15618181,0.27100518,b'success',0
224,37.290432,b'housemaid',b'married',b'secondary',b'no',1179.6023,b'no',b'no',b'cellular',15.213577,b'jul',370.31137,1.6431221,-0.808887,0.069859624,b'success',0
225,39.757668,b'management',b'married',b'secondary',b'no',2487.3894,b'no',b'no',b'cellular',15.132603,b'jul',453.43497,1.9077984,-0.6331327,0.115484744,b'success',0
226,38.94291,b'management',b'married',b'secondary',b'no',2166.8594,b'no',b'no',b'cellular',14.924138,b'jul',437.29242,1.7580887,-0.70062256,0.10162592,b'success',0
227,38.78279,b'management',b'married',b'secondary',b'no',1690.2019,b'no',b'no',b'cellular',14.504472,b'jul',434.6233,1.8521721,-0.5411625,0.15045553,b'success',0
228,37.930355,b'management',b'married',b'secondary',b'no',1284.7179,b'no',b'no',b'cellular',15.047117,b'jul',417.30188,1.706156,-0.69602275,0.091504306,b'success',0
229,41.21707,b'management',b'married',b'secondary',b'no',5040.0986,b'no',b'no',b'cellular',14.661775,b'jul',613.8685,2.3548565,0.7180679,0.40561855,b'success',0
230,38.508614,b'management',b'married',b'secondary',b'no',1569.8812,b'no',b'no',b'cellular',14.78722,b'jul',448.93417,1.8334988,-0.53729033,0.13738349,b'success',0
231,38.8558,b'management',b'married',b'secondary',b'no',2376.7131,b'no',b'no',b'cellular',15.040541,b'jul',478.95755,1.806204,-0.64139676,0.107551366,b'success',0
232,37.89257,b'management',b'married',b'secondary',b'no',1665.8778,b'no',b'no',b'cellular',14.901344,b'jul',403.7926,1.6024365,-0.8250773,0.07839948,b'success',0
233,37.015076,b'management',b'married',b'secondary',b'no',528.5301,b'no',b'no',b'cellular',15.016428,b'jul',365.47156,1.5498904,-0.8583414,0.043592602,b'success',0
234,39.816864,b'management',b'married',b'secondary',b'no',3497.198,b'no',b'no',b'cellular',15.042468,b'jul',549.6739,1.8892397,-0.5180595,0.15999526,b'success',0
235,38.066402,b'management',b'married',b'secondary',b'no',1843.5554,b'no',b'no',b'cellular',14.629623,b'jul',419.92297,1.8182715,-0.6301961,0.12314767,b'success',0
236,39.717262,b'management',b'married',b'secondary',b'no',3029.433,b'no',b'no',b'cellular',15.21613,b'jul',495.46637,1.971274,-0.4600811,0.207825,b'success',0
237,36.209133,b'housemaid',b'married',b'secondary',b'no',244.15132,b'no',b'no',b'cellular',14.905099,b'jul',446.0503,1.5224792,-0.8512988,0.050788373,b'success',0
238,37.895126,b'management',b'married',b'secondary',b'no',1440.4382,b'no',b'no',b'cellular',15.073054,b'jul',417.66626,1.6444875,-0.80649614,0.045911968,b'success',0
239,37.859848,b'management',b'married',b'secondary',b'no',598.29205,b'no',b'no',b'cellular',14.544588,b'jul',327.40497,1.4310398,-0.8412676,0.047329813,b'success',0
240,38.969364,b'management',b'married',b'secondary',b'no',2804.0854,b'no',b'no',b'cellular',14.95762,b'jul',444.02252,1.9097035,-0.5419941,0.11025593,b'success',0
241,38.124187,b'management',b'married',b'secondary',b'no',692.6702,b'no',b'no',b'cellular',15.699402,b'jul',382.80466,1.6320522,-0.7125509,0.067318976,b'success',0
242,38.77326,b'management',b'married',b'secondary',b'no',518.1669,b'no',b'no',b'cellular',14.959587,b'jul',351.59686,1.450249,-0.8777022,0.040093064,b'success',0
243,38.210785,b'management',b'married',b'secondary',b'no',2477.0952,b'no',b'no',b'cellular',14.724768,b'jul',464.68845,1.7940938,-0.59085083,0.09722486,b'success',0
244,38.36661,b'management',b'divorced',b'secondary',b'no',2051.643,b'no',b'no',b'cellular',14.491278,b'jul',416.36182,1.6910969,-0.7435281,0.08863583,b'success',0
245,39.017147,b'management',b'married',b'secondary',b'no',1857.4178,b'no',b'no',b'cellular',14.651074,b'jul',473.4583,1.7287298,-0.7473223,0.08176789,b'success',0
246,39.84127,b'management',b'married',b'secondary',b'no',3179.0642,b'no',b'no',b'cellular',15.144582,b'jul',513.1636,2.1733875,-0.14830756,0.22901893,b'success',0
247,39.563515,b'management',b'married',b'secondary',b'no',3088.5627,b'no',b'no',b'cellular',14.509642,b'jul',488.1843,1.9282696,-0.17863512,0.25258958,b'success',0
248,40.95166,b'management',b'married',b'secondary',b'no',3149.255,b'no',b'no',b'cellular',15.157389,b'jul',537.30884,2.1893613,-0.3817804,0.1689285,b'success',0
249,35.723274,b'housemaid',b'married',b'primary',b'no',-421.91254,b'no',b'no',b'cellular',14.756875,b'jul',294.88992,1.2319158,-0.95873433,0.012727608,b'success',0
250,40.211388,b'management',b'married',b'secondary',b'no',2835.5098,b'no',b'no',b'cellular',14.7489195,b'jul',497.47433,1.9073088,-0.474972,0.1129441,b'success',0
251,39.01032,b'management',b'married',b'secondary',b'no',1677.2192,b'no',b'no',b'cellular',15.262218,b'jul',428.14954,1.6401842,-0.73321104,0.09288937,b'success',0
252,39.53922,b'management',b'married',b'secondary',b'no',1658.7578,b'no',b'no',b'cellular',15.062186,b'jul',421.82294,1.6639572,-0.50069976,0.14550537,b'success',0
253,39.041237,b'management',b'married',b'secondary',b'no',2363.297,b'no',b'no',b'cellular',15.298807,b'jul',457.81104,1.8084822,-0.6022074,0.13012215,b'success',0
254,38.03971,b'management',b'married',b'secondary',b'no',1371.7136,b'no',b'no',b'cellular',14.697341,b'jul',433.3562,1.5337855,-0.7729721,0.049772114,b'success',0
255,39.289722,b'management',b'married',b'secondary',b'no',3773.587,b'no',b'no',b'cellular',14.914053,b'jul',510.3754,2.2723842,-0.0057394505,0.27166903,b'success',0
256,38.32879,b'management',b'married',b'secondary',b'no',2187.461,b'no',b'no',b'cellular',14.670148,b'jul',479.87976,1.7946869,-0.5406947,0.14198944,b'success',0
257,36.937,b'management',b'married',b'secondary',b'no',1444.722,b'no',b'no',b'cellular',14.923059,b'jul',419.76495,1.5769672,-0.7512984,0.057041645,b'success',0
258,38.88354,b'management',b'married',b'secondary',b'no',2201.3267,b'no',b'no',b'cellular',14.852,b'jul',453.9506,2.0532546,-0.4178772,0.15132427,b'success',0
259,38.38844,b'management',b'divorced',b'secondary',b'no',1699.8757,b'no',b'no',b'cellular',14.531072,b'jul',439.78012,1.6201675,-0.7775459,0.07296577,b'success',0
260,39.996147,b'management',b'married',b'secondary',b'no',2494.7588,b'no',b'no',b'cellular',14.636197,b'jul',464.68698,1.7844043,-0.6434758,0.109469146,b'success',0
261,37.31291,b'management',b'married',b'secondary',b'no',1338.4476,b'no',b'no',b'cellular',14.654933,b'jul',399.96027,1.5405945,-0.74750423,0.062204897,b'success',0
262,40.72919,b'management',b'married',b'secondary',b'no',3048.6003,b'no',b'no',b'cellular',15.170241,b'jul',566.9818,2.3766599,-0.11221074,0.29304326,b'success',0
263,39.597748,b'management',b'married',b'secondary',b'no',2341.3267,b'no',b'no',b'cellular',15.354456,b'jul',453.26804,1.8940014,-0.60176563,0.14905408,b'success',0
264,38.390514,b'housemaid',b'married',b'secondary',b'no',935.9443,b'no',b'no',b'cellular',15.07184,b'jul',379.88107,1.5008106,-0.8627593,0.04598573,b'success',0
265,39.38119,b'management',b'married',b'secondary',b'no',2026.9349,b'no',b'no',b'cellular',14.764502,b'jul',467.65585,1.8551747,-0.5648372,0.13294145,b'success',0
266,38.089943,b'management',b'married',b'secondary',b'no',1343.7393,b'no',b'no',b'cellular',14.805504,b'jul',408.87497,1.578281,-0.7805085,0.07132664,b'success',0
267,40.01742,b'management',b'married',b'secondary',b'no',3850.1243,b'no',b'no',b'cellular',14.5306425,b'jul',526.3091,2.1170905,-0.25243998,0.19047484,b'success',0
268,38.612717,b'management',b'married',b'secondary',b'no',2374.9077,b'no',b'no',b'cellular',14.723834,b'jul',445.76126,1.6900603,-0.48965502,0.13468713,b'success',0
269,38.245716,b'housemaid',b'married',b'secondary',b'no',2163.5144,b'no',b'no',b'cellular',14.511413,b'jul',375.87228,1.4915627,-0.87354416,0.052435696,b'success',0
270,41.171272,b'management',b'married',b'secondary',b'no',4822.987,b'no',b'no',b'cellular',14.994247,b'jul',582.61707,2.3606546,0.4024222,0.48900098,b'success',0
271,38.001,b'housemaid',b'married',b'secondary',b'no',915.556,b'no',b'no',b'cellular',14.631919,b'jul',400.8567,1.6522832,-0.7061579,0.0821203,b'success',0
272,36.66168,b'housemaid',b'married',b'primary',b'no',-420.93433,b'no',b'no',b'cellular',15.483309,b'jul',327.70514,1.2747059,-0.95659405,0.019754345,b'success',0
273,38.194286,b'management',b'married',b'secondary',b'no',2315.0164,b'no',b'no',b'cellular',14.819339,b'jul',456.5406,1.6329539,-0.66013384,0.09773299,b'success',0
274,39.87458,b'management',b'married',b'secondary',b'no',2778.514,b'no',b'no',b'cellular',15.054508,b'jul',515.42096,1.7985839,-0.48684835,0.17709136,b'success',0
275,38.929173,b'management',b'married',b'secondary',b'no',2664.6895,b'no',b'no',b'cellular',14.937067,b'jul',481.64532,2.0586722,-0.31483626,0.19758865,b'success',0
276,38.825596,b'management',b'married',b'secondary',b'no',2493.3867,b'no',b'no',b'cellular',14.875201,b'jul',443.05753,1.8887038,-0.55553365,0.1257293,b'success',0
277,38.39061,b'management',b'married',b'secondary',b'no',2059.564,b'no',b'no',b'cellular',14.763994,b'jul',493.36282,1.6672665,-0.64669824,0.10931343,b'success',0
278,39.286705,b'management',b'married',b'secondary',b'no',2404.5037,b'no',b'no',b'cellular',15.338629,b'jul',494.8694,1.9163239,-0.4128616,0.15796274,b'success',0
279,40.680477,b'management',b'married',b'secondary',b'no',2983.8936,b'no',b'no',b'cellular',15.480643,b'jul',483.55246,1.9732363,-0.39087605,0.25470406,b'success',0
280,38.78874,b'management',b'married',b'secondary',b'no',2546.926,b'no',b'no',b'cellular',14.716128,b'jul',466.6929,1.6390034,-0.7114854,0.084365904,b'success',0
281,37.819878,b'housemaid',b'married',b'secondary',b'no',1717.1029,b'no',b'no',b'cellular',15.047139,b'jul',446.25403,1.5858918,-0.8482063,0.06081164,b'success',0
282,38.465427,b'management',b'married',b'secondary',b'no',2362.0596,b'no',b'no',b'cellular',15.507651,b'jul',470.50073,1.6940016,-0.7322495,0.07864535,b'success',0
283,37.73915,b'management',b'married',b'secondary',b'no',2279.2393,b'no',b'no',b'cellular',14.817779,b'jul',446.17767,1.7581718,-0.6096399,0.09266809,b'success',0
284,38.595047,b'management',b'married',b'secondary',b'no',1603.4492,b'no',b'no',b'cellular',14.936038,b'jul',442.27353,1.9091529,-0.5306115,0.14307126,b'success',0
285,37.97018,b'management',b'married',b'secondary',b'no',883.4554,b'no',b'no',b'cellular',14.87114,b'jul',402.19427,1.535528,-0.842489,0.065138936,b'success',0
286,38.92616,b'management',b'married',b'secondary',b'no',3211.8477,b'no',b'no',b'cellular',14.949492,b'jul',487.5552,1.8890753,-0.55654716,0.14967695,b'success',0
287,37.63875,b'management',b'married',b'primary',b'no',476.88483,b'no',b'no',b'cellular',15.213555,b'jul',359.5483,1.6648312,-0.82832575,0.044281036,b'success',0
288,38.50867,b'management',b'married',b'secondary',b'no',1816.6643,b'no',b'no',b'cellular',15.016639,b'jul',471.77295,1.7761707,-0.42907786,0.11699274,b'success',0
289,40.051167,b'management',b'married',b'secondary',b'no',2620.289,b'no',b'no',b'cellular',14.960839,b'jul',451.30386,1.9852004,-0.48334002,0.14438257,b'success',0
290,38.666008,b'management',b'married',b'secondary',b'no',1837.5908,b'no',b'no',b'cellular',15.059632,b'jul',468.20605,1.5895504,-0.84578943,0.058262795,b'success',0
291,39.56426,b'management',b'married',b'secondary',b'no',3258.779,b'no',b'no',b'cellular',14.735054,b'jul',533.81085,1.897416,-0.44191575,0.17482936,b'success',0
292,38.467083,b'management',b'married',b'secondary',b'no',1619.6161,b'no',b'no',b'cellular',14.90562,b'jul',386.41623,1.6169155,-0.77011347,0.074367225,b'success',0
293,36.680428,b'management',b'married',b'primary',b'no',126.22696,b'no',b'no',b'cellular',15.06251,b'jul',353.97318,1.503828,-0.8358102,0.04383847,b'success',0
294,38.0171,b'management',b'married',b'secondary',b'no',868.46704,b'no',b'no',b'cellular',15.259454,b'jul',385.98578,1.4374663,-0.90169597,0.04797727,b'success',0
295,37.6983,b'management',b'married',b'secondary',b'no',1297.0178,b'no',b'no',b'cellular',14.512082,b'jul',395.55283,1.7116826,-0.6349778,0.099077076,b'success',0
296,38.243874,b'management',b'married',b'secondary',b'no',1293.0984,b'no',b'no',b'cellular',14.500767,b'jul',425.70404,1.6320115,-0.6108873,0.091324,b'success',0
297,39.28314,b'management',b'married',b'secondary',b'no',3115.6082,b'no',b'no',b'cellular',15.18752,b'jul',501.62515,2.0316286,-0.24685265,0.17671436,b'success',0
298,39.878136,b'management',b'married',b'secondary',b'no',4098.3022,b'no',b'no',b'cellular',14.823016,b'jul',538.87885,2.3264916,-0.19201875,0.23549348,b'success',0
299,39.654797,b'management',b'married',b'secondary',b'no',3111.8625,b'no',b'no',b'cellular',14.7125635,b'jul',501.37042,1.7291013,-0.6043644,0.1693055,b'success',0
300,37.962482,b'management',b'married',b'secondary',b'no',1274.6404,b'no',b'no',b'cellular',14.7083845,b'jul',380.70712,1.4918712,-0.7097442,0.08645579,b'success',0
301,40.389267,b'management',b'married',b'secondary',b'no',3484.8325,b'no',b'no',b'cellular',14.718662,b'jul',527.96716,2.0590436,-0.25233603,0.2360098,b'success',0
302,38.462856,b'housemaid',b'married',b'secondary',b'no',1868.618,b'no',b'no',b'cellular',14.45502,b'jul',441.85715,1.6134195,-0.71535754,0.10398626,b'success',0
303,36.96001,b'housemaid',b'married',b'primary',b'no',-114.115654,b'no',b'no',b'cellular',14.968698,b'jul',348.73233,1.2568678,-0.942044,0.018385561,b'success',0
304,37.873287,b'management',b'married',b'secondary',b'no',887.8213,b'no',b'no',b'cellular',14.931438,b'jul',365.03903,1.4351788,-0.8622915,0.044641644,b'success',0
305,38.024445,b'management',b'married',b'secondary',b'no',2230.2693,b'no',b'no',b'cellular',14.976548,b'jul',435.30014,1.7261984,-0.8157997,0.07803887,b'success',0
306,40.003414,b'management',b'married',b'secondary',b'no',4016.6606,b'no',b'no',b'cellular',15.117907,b'jul',589.3356,2.3985999,0.046755552,0.2940759,b'success',0
307,36.7719,b'housemaid',b'married',b'primary',b'no',219.87973,b'no',b'no',b'cellular',13.983059,b'jul',372.5408,1.3924571,-0.88178223,0.0330289,b'success',0
308,39.759186,b'management',b'married',b'secondary',b'no',3183.141,b'no',b'no',b'cellular',15.222338,b'jul',524.5088,2.021152,-0.28923845,0.24641827,b'success',0
309,36.843723,b'management',b'married',b'secondary',b'no',845.14734,b'no',b'no',b'cellular',15.199651,b'jul',369.3651,1.5819026,-0.8470628,0.03559366,b'success',0
310,38.009014,b'management',b'married',b'secondary',b'no',1446.2944,b'no',b'no',b'cellular',14.686309,b'jul',423.79205,1.691958,-0.5770254,0.11417344,b'success',0
311,39.388874,b'management',b'married',b'secondary',b'no',3389.2266,b'no',b'no',b'cellular',15.08808,b'jul',555.9596,2.0113072,-0.42006016,0.14388263,b'success',0
312,39.629665,b'management',b'married',b'secondary',b'no',2873.191,b'no',b'no',b'cellular',14.467234,b'jul',496.40308,1.8162372,-0.4949565,0.1294665,b'success',0
313,39.26974,b'management',b'married',b'secondary',b'no',2353.935,b'no',b'no',b'cellular',14.840197,b'jul',449.86325,1.7617472,-0.57250357,0.12354106,b'success',0
314,38.13605,b'management',b'divorced',b'secondary',b'no',1273.1041,b'no',b'no',b'cellular',14.665618,b'jul',414.3191,1.5952636,-0.756366,0.07902235,b'success',0
315,37.488575,b'management',b'married',b'secondary',b'no',546.9586,b'no',b'no',b'cellular',14.880111,b'jul',361.29626,1.3307147,-0.9155487,0.040256977,b'success',0
316,37.715405,b'management',b'married',b'secondary',b'no',977.2526,b'no',b'no',b'cellular',15.102265,b'jul',412.6633,1.466729,-0.80665207,0.063639134,b'success',0
317,38.345867,b'management',b'married',b'primary',b'no',907.9371,b'no',b'no',b'cellular',15.24203,b'jul',402.75473,1.5288872,-0.80272794,0.07175282,b'success',0
318,36.810932,b'management',b'married',b'secondary',b'no',771.76135,b'no',b'no',b'cellular',15.175781,b'jul',352.44388,1.5346022,-0.86309713,0.032636788,b'success',0
319,37.442947,b'housemaid',b'married',b'secondary',b'no',1229.639,b'no',b'no',b'cellular',15.072886,b'jul',377.18832,1.4904504,-0.89266557,0.040617585,b'success',0
320,37.718773,b'housemaid',b'married',b'secondary',b'no',940.7697,b'no',b'no',b'cellular',15.026442,b'jul',402.7496,1.6064628,-0.7196455,0.08040741,b'success',0
321,38.46312,b'management',b'married',b'secondary',b'no',2157.0903,b'no',b'no',b'cellular',14.429061,b'jul',433.9098,1.6339184,-0.6517658,0.09292215,b'success',0
322,37.55629,b'management',b'married',b'secondary',b'no',625.47205,b'no',b'no',b'cellular',14.691938,b'jul',390.7495,1.6221613,-0.7818079,0.075080246,b'success',0
323,37.563576,b'housemaid',b'married',b'primary',b'no',283.74286,b'no',b'no',b'cellular',14.495587,b'jul',395.14188,1.4752176,-0.8218808,0.06817952,b'success',0
324,37.188,b'management',b'married',b'secondary',b'no',803.8226,b'no',b'no',b'cellular',14.325854,b'jul',389.62814,1.5816531,-0.80436516,0.07001534,b'success',0
325,41.162018,b'management',b'married',b'secondary',b'no',4718.846,b'no',b'no',b'cellular',14.926115,b'jul',580.5417,2.2778203,-0.16244483,0.25432706,b'success',0
326,40.225845,b'management',b'married',b'secondary',b'no',5021.785,b'no',b'no',b'cellular',15.636858,b'jul',628.73303,2.2449453,-0.3298831,0.18113181,b'success',0
